,mse,sad,mad
ILSVRC2012_test_00000439.png,3.482939688220229,3.5632409784308527,40253.93333333334
ILSVRC2012_test_00000445.png,2.38995069098171,2.581624507309286,12174.941176470591
ILSVRC2012_test_00000446.png,1.1507637311321308,1.1851073110990649,12731.607843137253
ILSVRC2012_test_00000448.png,6.158499334589148,6.3854204954372396,55182.80392156862
ILSVRC2012_test_00000449.png,0.28158332379935785,0.43521833107133595,2206.9921568627447
ILSVRC2012_test_00000453.png,0.41374653622949564,0.5038869872587327,4771.30588235294
ILSVRC2012_test_00000473.png,0.20900859976863312,0.25213647163842107,2259.6470588235297
ILSVRC2012_test_00000481.png,1.1746156068238374,1.1769941464598215,12174.827450980392
ILSVRC2012_test_00000487.png,6.155870373409307,6.283928876771113,52602.76862745098
ILSVRC2012_test_00000498.png,1.772953687571641,1.8496477167153418,8158.796078431373
ILSVRC2012_test_00000504.png,1.6862148888302415,1.7640339398471259,13321.984313725494
ILSVRC2012_test_00000529.png,2.205574190134648,2.260306220565368,19865.83137254902
ILSVRC2012_test_00000549.png,2.0518954609029723,2.2597156310929627,9635.427450980393
ILSVRC2012_test_00000555.png,0.7653629794723483,0.8930637586563719,6599.7411764705885
ILSVRC2012_test_00000558.png,1.4696549686602471,1.550391098250938,7753.505882352941
ILSVRC2012_test_00000568.png,0.9573887370150487,0.9896968603392277,5807.541176470588
ILSVRC2012_test_00000587.png,1.2072133296381518,1.2593110863487968,12630.890196078431
ILSVRC2012_test_00000591.png,0.8576767010742399,0.9359115407622499,12209.901960784313
ILSVRC2012_test_00000606.png,3.3182226563577863,3.7841989108242977,33217.698039215684
ILSVRC2012_test_00000613.png,0.830984283775518,0.8570650482415187,5615.490196078431
ILSVRC2012_test_00000616.png,1.4788032454361055,1.4788032454361055,14581.0
ILSVRC2012_test_00000622.png,6.7373142058580635,7.092064103954095,34630.549019607846
ILSVRC2012_test_00000633.png,1.3635513825808785,1.4959989341149826,13209.670588235296
ILSVRC2012_test_00000637.png,1.591398087535403,1.7518178931491624,12115.572549019607
ILSVRC2012_test_00000649.png,1.0314922707606493,1.0732137771538075,14704.101960784315
ILSVRC2012_test_00000652.png,0.2070150403557199,0.25768262680325676,1778.5254901960782
ILSVRC2012_test_00000661.png,0.34055624398739004,0.3961777692717803,1704.7529411764706
ILSVRC2012_test_00000677.png,4.375993987192632,4.491306550656938,59271.7725490196
ILSVRC2012_test_00000686.png,1.8728755524443308,2.1477762427591554,10425.30588235294
ILSVRC2012_test_00000687.png,0.8673256247337732,1.0251336631189725,13677.333333333332
ILSVRC2012_test_00000688.png,1.36702292587732,1.451004698661891,15918.972549019605
ILSVRC2012_test_00000689.png,0.4312024418807995,0.5396735169145898,7070.26274509804
ILSVRC2012_test_00000699.png,2.6348729883077326,2.7503599935083134,29241.82745098039
ILSVRC2012_test_00000704.png,0.8455503821674138,0.8500098867565561,3118.686274509804
ILSVRC2012_test_00000716.png,0.6579809394684377,0.7342524874316175,4937.113725490196
ILSVRC2012_test_00000728.png,0.2703294081822702,0.3543522051019167,2114.419607843137
ILSVRC2012_test_00000747.png,1.6583036263764939,1.8587297637465878,10105.913725490198
ILSVRC2012_test_00000756.png,0.10983151126387627,0.21423142900571082,193.45098039215688
ILSVRC2012_test_00000761.png,2.24396625436047,2.4143896810477896,15488.30980392157
ILSVRC2012_test_00000775.png,2.2125995544762445,2.4451749114886154,8856.423529411764
ILSVRC2012_test_00000776.png,0.4432371477227044,0.5050978780498124,4916.117647058824
ILSVRC2012_test_00000789.png,0.3252957196748257,0.5776768490708859,2319.372549019607
ILSVRC2012_test_00000790.png,8.054390121740637,8.28048920435226,45840.788235294116
ILSVRC2012_test_00000792.png,0.9265767782550001,0.9757980715406387,9707.239215686273
ILSVRC2012_test_00000801.png,1.130443425280706,1.2197113362147594,6424.219607843137
ILSVRC2012_test_00000805.png,3.0717843078706544,3.2305802727182247,9546.364705882354
ILSVRC2012_test_00000806.png,0.3735255720600724,0.42882492363461233,1326.7843137254906
ILSVRC2012_test_00000823.png,3.580417488894399,3.582360022511191,18846.796078431376
ILSVRC2012_test_00000827.png,1.563249804773235,1.6741502602699831,22204.254901960787
ILSVRC2012_test_00000843.png,1.1746013152643178,1.1763387654509678,21731.682352941178
ILSVRC2012_test_00000857.png,2.257298212487694,2.324955205672677,7174.8117647058825
ILSVRC2012_test_00000860.png,0.5874013404504966,0.6491042304048141,5279.164705882354
ILSVRC2012_test_00000871.png,1.0332366684785248,1.1108188716099465,11596.949019607842
ILSVRC2012_test_00000877.png,1.2614941992896604,1.266779627382288,9763.070588235294
ILSVRC2012_test_00000881.png,0.3014626512631666,0.3864653691280281,1989.1372549019607
ILSVRC2012_test_00000896.png,0.4025938069950702,0.5294014898535833,3636.988235294117
ILSVRC2012_test_00000898.png,3.4585000200159537,3.6762751949137447,26303.749019607843
ILSVRC2012_test_00000905.png,1.9204112005953164,2.052781945261271,20121.36862745098
ILSVRC2012_test_00000910.png,1.7986052564260615,1.8070909729308626,12917.086274509806
ILSVRC2012_test_00000914.png,1.4107710189848897,1.4107710189848897,18206.0
ILSVRC2012_test_00000926.png,0.4660602642855765,0.5644029969711462,4026.4509803921565
ILSVRC2012_test_00000966.png,1.9864196179570013,1.98656789001431,19543.85490196078
ILSVRC2012_test_00000969.png,10.186565849023406,10.262937283483389,81672.45490196081
ILSVRC2012_test_00000978.png,1.8666732686915564,1.914162233904667,18098.403921568628
ILSVRC2012_test_00000985.png,2.7715212778921945,3.013923592791321,17809.274509803916
ILSVRC2012_test_00000992.png,0.2228395786313505,0.2749123283388051,3275.5803921568627
ILSVRC2012_test_00000993.png,2.8946603015123444,3.078470232706197,14601.184313725491
ILSVRC2012_test_00000998.png,0.39972015748652495,0.478587639412692,6173.301960784314
ILSVRC2012_test_00001004.png,1.2338410813727747,1.2542226538493637,9723.988235294117
ILSVRC2012_test_00001027.png,1.31942416387224,1.320636028276,7124.83137254902
ILSVRC2012_test_00001035.png,1.8336861996217133,1.874212363539343,14875.623529411765
ILSVRC2012_test_00001047.png,4.213812997440317,4.344206949045337,39727.77254901961
ILSVRC2012_test_00001060.png,0.16704438114259215,0.23683450466929812,723.5294117647057
ILSVRC2012_test_00001072.png,0.3690766706227816,0.4267561807331628,1177.8470588235293
ILSVRC2012_test_00001078.png,0.8794193896202362,1.0284405009676123,4418.180392156863
ILSVRC2012_test_00001100.png,1.931475480862165,2.217956434054505,12356.235294117647
ILSVRC2012_test_00001124.png,1.3808658966486347,1.3877851422259044,7882.619607843138
ILSVRC2012_test_00001141.png,1.8307306023499073,1.8320298127270154,4569.082352941176
ILSVRC2012_test_00001149.png,1.8913747553279172,2.073626125462704,12423.09411764706
ILSVRC2012_test_00001157.png,0.12894224007576682,0.20697263250948467,2644.282352941176
ILSVRC2012_test_00001168.png,1.7342746365160984,1.7349703705106119,10781.105882352942
ILSVRC2012_test_00001169.png,1.34072726396517,1.4133853402856988,8163.713725490196
ILSVRC2012_test_00001267.png,0.6139355802257542,0.7164990887184568,4594.192156862745
ILSVRC2012_test_00001277.png,0.3756351502861696,0.44039374169065915,2942.270588235294
ILSVRC2012_test_00001278.png,1.3213475388947702,1.3325260699762451,2595.7607843137257
ILSVRC2012_test_00001279.png,0.9294524998309607,1.0272545323003968,7628.392156862746
ILSVRC2012_test_00001302.png,0.5231309247934415,0.592385941847108,6997.26274509804
ILSVRC2012_test_00001306.png,0.46297446854343083,0.5322664878788949,3549.152941176471
ILSVRC2012_test_00001311.png,1.2254981581352131,1.2696891802952972,2004.8392156862744
ILSVRC2012_test_00001320.png,1.6121256881137433,1.6197327249704363,18209.035294117646
ILSVRC2012_test_00001327.png,1.112183996171053,1.187363300490335,12596.737254901964
ILSVRC2012_test_00001348.png,0.8318124036131306,0.9035266578541529,6433.1098039215685
ILSVRC2012_test_00001360.png,0.3154096704116388,0.5093586582491125,4423.270588235293
ILSVRC2012_test_00001361.png,3.455176451934825,3.4560298081496756,12821.870588235297
ILSVRC2012_test_00001372.png,0.7569530200428057,0.8991617856672297,7359.639215686275
ILSVRC2012_test_00001378.png,7.824545421476931,8.201462214320683,24965.25098039216
ILSVRC2012_test_00001394.png,1.180468774323675,1.1884315755988277,3442.886274509804
ILSVRC2012_test_00001405.png,0.4827631645897435,0.6125280735439576,5160.549019607843
ILSVRC2012_test_00001410.png,17.18159591732654,18.10181150058852,49454.149019607845
ILSVRC2012_test_00001428.png,1.5341106699915554,1.580003218797779,16169.752941176472
ILSVRC2012_test_00001433.png,3.492872966311816,3.506579840278995,15299.207843137256
ILSVRC2012_test_00001439.png,1.1157384399630412,1.1374402035293687,10326.819607843137
ILSVRC2012_test_00001450.png,3.564583911768475,3.7466457516339866,47769.73333333333
ILSVRC2012_test_00001456.png,0.16598123444895818,0.22686928510786952,1095.0980392156862
ILSVRC2012_test_00001469.png,1.919810488385994,1.9624087591240875,3226.2
ILSVRC2012_test_00001488.png,5.287791056287165,5.450922682739809,40004.321568627456
ILSVRC2012_test_00001506.png,0.7626677231391544,0.8456767478565029,6997.129411764705
ILSVRC2012_test_00001514.png,6.578156302835641,7.082295035075051,39809.58039215686
ILSVRC2012_test_00001524.png,0.9705625344318514,1.007703532217896,5633.062745098039
ILSVRC2012_test_00001525.png,1.0254197248574015,1.0646247529562702,8851.290196078431
ILSVRC2012_test_00001531.png,1.5331698099780517,1.5579248186414598,7087.000000000001
ILSVRC2012_test_00001544.png,1.505012878579501,1.5051052059887349,18448.074509803922
ILSVRC2012_test_00001551.png,1.6553275262851856,1.7869177334845783,16216.278431372548
ILSVRC2012_test_00001556.png,0.659071062468649,0.6928505184181732,3911.141176470588
ILSVRC2012_test_00001563.png,0.2122697809182794,0.2748070592639077,1957.7254901960785
ILSVRC2012_test_00001566.png,1.5537362628408775,1.562378259373925,11131.945098039216
ILSVRC2012_test_00001607.png,1.3374516479117433,1.378589299363915,8027.525490196078
ILSVRC2012_test_00001645.png,0.21547285509656433,0.26338260116339185,1508.392156862745
ILSVRC2012_test_00001651.png,1.0729779884552406,1.2249120587680462,6493.258823529412
ILSVRC2012_test_00001652.png,9.503147675646979,9.78848657582299,68284.48235294118
ILSVRC2012_test_00001657.png,1.1352227228176066,1.2656428364580703,5313.168627450979
ILSVRC2012_test_00001661.png,0.4065683890439015,0.5086485938057411,3047.3137254901953
ILSVRC2012_test_00001666.png,1.9906784340975878,2.060414514033657,13372.090196078434
ILSVRC2012_test_00001669.png,1.4464705310765873,1.46454708644021,7486.764705882353
ILSVRC2012_test_00001677.png,1.2848593591971633,1.3739915497512794,16827.27450980392
ILSVRC2012_test_00001701.png,2.697152935248173,2.697152935248173,10705.0
ILSVRC2012_test_00001705.png,3.5455936076332346,3.7949218785258463,24731.50588235294
ILSVRC2012_test_00001725.png,1.801784483941283,1.8130657769715817,6585.054901960784
ILSVRC2012_test_00001729.png,2.205958000816844,2.28986554815765,13230.843137254904
ILSVRC2012_test_00001760.png,1.0548756175335945,1.129578702280016,9075.035294117648
ILSVRC2012_test_00001773.png,1.1497776723220106,1.1750740320988557,5672.082352941176
ILSVRC2012_test_00001775.png,1.1630767052062423,1.2027566853464997,13799.227450980392
ILSVRC2012_test_00001801.png,2.47069280389532,2.5822717339948027,20575.54117647059
ILSVRC2012_test_00001836.png,4.412377069807582,4.632279182633137,31216.929411764708
ILSVRC2012_test_00001837.png,2.4800472973790972,2.493375134625337,24467.490196078434
ILSVRC2012_test_00001859.png,2.3987503084877186,2.4813612385424864,10754.219607843135
ILSVRC2012_test_00001862.png,0.30348846589495926,0.3750832906722573,7240.607843137255
ILSVRC2012_test_00001876.png,0.7867198170097218,0.9056557437524375,10108.929411764708
ILSVRC2012_test_00001882.png,1.250408351938991,1.2518796310297897,2434.905882352941
ILSVRC2012_test_00001898.png,5.364061794838151,5.5045324811734275,58160.890196078435
ILSVRC2012_test_00001902.png,1.9034496991247145,2.0818931250139103,18341.47843137255
ILSVRC2012_test_00001917.png,0.9071659776550609,0.907356080833893,6516.631372549019
ILSVRC2012_test_00001960.png,1.143883854195273,1.1545385333620628,1575.9450980392157
ILSVRC2012_test_00001961.png,21.129079627780865,21.745449177250894,80871.32549019608
ILSVRC2012_test_00001985.png,1.5860476054734542,1.5986492175673375,10498.329411764706
ILSVRC2012_test_00001998.png,3.7411162326264193,3.92750897997894,30936.988235294113
ILSVRC2012_test_00002000.png,0.47475747515997785,0.47487470423985756,2097.521568627451
ILSVRC2012_test_00002009.png,0.9281657190218682,0.9436804939731337,5633.772549019608
ILSVRC2012_test_00002010.png,2.7224471485275914,2.769343817495638,21193.788235294116
ILSVRC2012_test_00002014.png,8.937633800206145,9.320217207687532,68587.47843137255
ILSVRC2012_test_00002037.png,3.378235970742791,3.40332828925772,16669.501960784313
ILSVRC2012_test_00002099.png,21.07120926978019,21.40427202271043,66824.13725490196
ILSVRC2012_test_00002108.png,0.3536455586463728,0.4068569780853518,829.9882352941177
ILSVRC2012_test_00002123.png,4.124061611230119,4.608807078910458,15656.117647058827
ILSVRC2012_test_00002131.png,0.28714593112315456,0.3415898235323475,2281.478431372549
ILSVRC2012_test_00002134.png,1.1621249620752352,1.2503026329937599,7067.960784313725
ILSVRC2012_test_00002145.png,4.243651947839529,4.461106332636179,28983.807843137256
ILSVRC2012_test_00002153.png,6.2851102479354335,6.2934709709852665,64803.87058823529
ILSVRC2012_test_00002160.png,2.8698765886113002,2.8876637933756433,10759.435294117648
ILSVRC2012_test_00002172.png,0.7712014104158709,0.8283592771515477,3086.4666666666667
ILSVRC2012_test_00002173.png,2.9691303817844132,2.981487393691081,13184.13725490196
ILSVRC2012_test_00002189.png,0.276683343506639,0.34634071491701857,3319.329411764706
ILSVRC2012_test_00002251.png,0.6921398176322003,0.7737866538256837,7183.835294117647
ILSVRC2012_test_00002270.png,0.6468997011440016,0.7255054339248883,2613.9960784313726
ILSVRC2012_test_00002350.png,5.71449775347,6.158374740598513,31130.584313725485
ILSVRC2012_test_00002352.png,19.18742132107162,20.2312360971935,55817.98039215686
ILSVRC2012_test_00002362.png,0.1451753567703873,0.24044979489392518,950.4980392156863
ILSVRC2012_test_00002387.png,1.6126295210409782,1.6553418486588007,9193.76862745098
ILSVRC2012_test_00002397.png,5.8709976080457675,6.03476367143446,45640.91764705882
ILSVRC2012_test_00002438.png,3.646421413263871,3.7879562152480863,17458.69019607843
ILSVRC2012_test_00002474.png,1.7911317422813764,1.7939498927268294,21199.105882352942
ILSVRC2012_test_00002521.png,0.4074788965134155,0.4753120911152397,4003.078431372549
ILSVRC2012_test_00002547.png,3.344747968035901,3.6069025676034436,11188.611764705882
ILSVRC2012_test_00002556.png,1.3058551270230236,1.4773083819413853,6510.498039215685
ILSVRC2012_test_00002570.png,0.17933282480820506,0.2870624497150045,1490.1411764705883
ILSVRC2012_test_00002584.png,2.5080136725198705,2.6464212657702095,14991.976470588237
ILSVRC2012_test_00002612.png,0.16391611506799722,0.2429835732593942,1773.294117647059
ILSVRC2012_test_00002617.png,6.024798642768654,6.2415079365079364,31457.2
ILSVRC2012_test_00002669.png,1.268511044965036,1.3574436899540816,6973.1882352941175
ILSVRC2012_test_00002679.png,0.6685139840814143,0.8090042000689802,4921.172549019607
ILSVRC2012_test_00002702.png,0.41741745823533877,0.6727142472617347,3185.3019607843135
ILSVRC2012_test_00002754.png,3.2757909951211897,3.281354004401256,26021.13725490196
ILSVRC2012_test_00002767.png,1.156870676881539,1.369741563520542,3996.9058823529417
ILSVRC2012_test_00002769.png,1.5318992621685539,1.5648802931813925,5735.286274509804
ILSVRC2012_test_00002813.png,7.756914301965428,8.069080181511408,30194.49803921569
ILSVRC2012_test_00002853.png,2.1896590196090413,2.191119339602466,7031.301960784313
ILSVRC2012_test_00002855.png,1.4268481893084406,1.598872943884113,5557.682352941177
ILSVRC2012_test_00002863.png,0.9147646224583189,1.062554722912779,10484.22745098039
ILSVRC2012_test_00002877.png,0.7961025849072851,0.7970031545741325,4042.4
ILSVRC2012_test_00002879.png,5.047966176685545,5.230077053185492,24555.211764705884
ILSVRC2012_test_00002884.png,0.5962479397035472,0.6404526544952901,8738.976470588233
ILSVRC2012_test_00002965.png,5.111637491478612,5.291164293347251,20873.643137254905
ILSVRC2012_test_00002969.png,0.9117165557838253,1.1022284550658932,6750.04705882353
ILSVRC2012_test_00002979.png,1.8854650370640176,2.026323357413141,11550.043137254903
ILSVRC2012_test_00002990.png,1.0298025915294426,1.1237164742345798,8822.298039215686
ILSVRC2012_test_00002992.png,2.894387317052382,3.1117160965128194,19706.498039215687
ILSVRC2012_test_00002998.png,0.11415791727899476,0.19466062584141844,768.3254901960786
ILSVRC2012_test_00003011.png,1.110675632462396,1.2412399594125014,8586.898039215685
ILSVRC2012_test_00003017.png,0.6381120508519729,0.7158141380548364,2228.3294117647056
ILSVRC2012_test_00003040.png,0.4247769618138328,0.5186994052279296,4092.019607843137
ILSVRC2012_test_00003043.png,0.519429159193155,0.6194145681821929,3682.419607843137
ILSVRC2012_test_00003109.png,0.6854015633063036,0.9373187206441511,6162.870588235293
ILSVRC2012_test_00003117.png,0.8153222787134101,0.8871575661044331,3833.4078431372554
ILSVRC2012_test_00003129.png,2.4819814234594584,2.7075184266980528,6359.9607843137255
ILSVRC2012_test_00003274.png,2.936725371286633,3.043707027739112,18393.12156862745
ILSVRC2012_test_00003352.png,2.1888137756793045,2.4368145214663137,13356.180392156864
ILSVRC2012_test_00003355.png,3.7425754878626054,3.7464656768294984,5833.247058823529
ILSVRC2012_test_00003361.png,0.7282744552389712,0.8180586831682564,10513.69019607843
ILSVRC2012_test_00003399.png,3.4122002058122947,3.575299323269131,17776.38823529412
ILSVRC2012_test_00003401.png,3.083476402450947,3.2805803738897,19719.568627450986
ILSVRC2012_test_00003441.png,9.216828597668155,9.526688783457592,31419.01960784314
ILSVRC2012_test_00003446.png,2.934734279219721,2.9395773391756177,22296.69411764706
ILSVRC2012_test_00003480.png,1.6020787996667358,1.8021589049524855,13323.360784313725
ILSVRC2012_test_00003510.png,0.6868663991605973,0.704341987242124,2756.0901960784313
ILSVRC2012_test_00003527.png,0.08451096925269243,0.15915461650053814,1066.9725490196076
ILSVRC2012_test_00003551.png,1.0808280541037243,1.0909926103455163,1820.8666666666668
ILSVRC2012_test_00003559.png,0.2669578764751315,0.331330237840115,3546.890196078431
ILSVRC2012_test_00003592.png,2.0465250113420845,2.1968568949871865,12959.258823529413
ILSVRC2012_test_00003603.png,0.1073133569926112,0.217515357888626,984.4745098039213
ILSVRC2012_test_00003634.png,10.136323805807566,10.49381231099405,42185.12549019608
ILSVRC2012_test_00003646.png,0.19528599320509593,0.2856615525986722,2145.603921568627
ILSVRC2012_test_00003648.png,11.414853611718627,11.614882674381224,51012.56470588234
ILSVRC2012_test_00003714.png,2.067406477296801,2.096314775910364,6574.043137254901
ILSVRC2012_test_00003722.png,0.4873286523970752,0.582748712388181,1264.5647058823529
ILSVRC2012_test_00003767.png,0.8383900134065614,1.000411459920756,3861.5882352941185
ILSVRC2012_test_00003825.png,2.0715764012415896,2.1225961214959566,12370.490196078434
ILSVRC2012_test_00003851.png,0.14229598446584693,0.21236214341332196,294.1215686274509
ILSVRC2012_test_00003889.png,0.21753105905435982,0.2816003941104273,2600.298039215686
ILSVRC2012_test_00003902.png,2.246086761656131,2.2630498049592704,18814.996078431373
ILSVRC2012_test_00003909.png,0.14901300035546913,0.22902781502157432,2210.576470588235
ILSVRC2012_test_00003924.png,0.051323336825043114,0.14109366491604672,614.7450980392156
ILSVRC2012_test_00003939.png,4.683150075675707,4.684429999943281,16194.074509803922
ILSVRC2012_test_00003980.png,2.4751786383581695,2.489755007120838,8124.070588235294
ILSVRC2012_test_00003997.png,2.3460332962854795,2.3462126395443357,23600.552941176473
ILSVRC2012_test_00004012.png,0.7560945572757088,0.9126408010012513,5747.811764705881
ILSVRC2012_test_00004024.png,3.633613303343378,3.773172918802557,25329.309803921566
ILSVRC2012_test_00004025.png,0.3491552413013601,0.3755882898917874,2023.2941176470588
ILSVRC2012_test_00004027.png,2.0308493629190867,2.074750514016348,7301.047058823529
ILSVRC2012_test_00004059.png,0.6741156033432282,0.6749611123456398,5002.8117647058825
ILSVRC2012_test_00004086.png,7.020588468357046,7.755888956390818,34544.7294117647
ILSVRC2012_test_00004098.png,0.9249387143113389,1.0287336999487435,9287.407843137256
ILSVRC2012_test_00004113.png,5.349560361519383,5.822811395300477,18667.93333333333
ILSVRC2012_test_00004128.png,0.7847437824394463,0.8916191789215684,4565.09019607843
ILSVRC2012_test_00004146.png,1.7040045575318994,1.7633984580000495,9816.839215686276
ILSVRC2012_test_00004192.png,1.9303520110787948,2.0877095279095754,6703.635294117647
ILSVRC2012_test_00004195.png,0.203144293141578,0.2887521281055119,2417.721568627451
ILSVRC2012_test_00004243.png,1.9554275986979546,2.05211906295642,18926.69411764706
ILSVRC2012_test_00004245.png,1.2075951434979035,1.246349833815171,14911.329411764707
ILSVRC2012_test_00004306.png,0.23470669579019993,0.2813445841337775,3402.862745098039
ILSVRC2012_test_00004354.png,1.0408463376316859,1.1909065075305485,7806.392156862746
ILSVRC2012_test_00004385.png,6.107565293442627,6.211870977398593,16275.101960784315
ILSVRC2012_test_00004406.png,5.341557508555577,5.3702411391670175,42623.60392156862
ILSVRC2012_test_00004423.png,0.6476107224246249,0.7533520915400487,6693.533333333333
ILSVRC2012_test_00004470.png,6.555889969459383,7.141532182295695,32044.054901960782
ILSVRC2012_test_00004492.png,0.5058078316643793,0.620682042067016,2458.5215686274505
ILSVRC2012_test_00004519.png,3.172704058367533,3.385330538134915,22417.658823529408
ILSVRC2012_test_00004530.png,2.7761597882737057,2.829542415745361,21784.64705882353
ILSVRC2012_test_00004544.png,1.3626881793923278,1.4893519345180333,11284.819607843137
ILSVRC2012_test_00004546.png,1.2575408937517356,1.3399917936898715,12038.486274509805
ILSVRC2012_test_00004557.png,1.9123998616452615,1.9169918921292186,46230.17647058824
ILSVRC2012_test_00004600.png,1.1214314037061728,1.3222544522396118,6918.035294117649
ILSVRC2012_test_00004662.png,1.4994139908779531,1.5043700458906968,11878.505882352942
ILSVRC2012_test_00004682.png,0.479168489572976,0.6099889012208657,937.5529411764705
ILSVRC2012_test_00004683.png,0.5732949004994599,0.5781616538017922,1277.7372549019608
ILSVRC2012_test_00004732.png,3.8690150274273396,3.910824313931942,29714.443137254897
ILSVRC2012_test_00004742.png,5.485933323644687,5.5553349363344156,26365.619607843135
ILSVRC2012_test_00004775.png,1.475302811139993,1.5272202692497983,17249.95294117647
ILSVRC2012_test_00004780.png,1.534296121373436,1.5352427149321268,12473.84705882353
ILSVRC2012_test_00004821.png,2.0297672116343186,2.032712345216772,11816.156862745096
ILSVRC2012_test_00004836.png,1.4701509990384465,1.7595835131918014,10550.46274509804
ILSVRC2012_test_00004876.png,1.3212704699676228,1.4676157061809494,11564.81176470588
ILSVRC2012_test_00004881.png,0.5420323694736873,0.5447965400370115,1027.4862745098037
ILSVRC2012_test_00004927.png,2.4542004081055335,2.6709894872000643,11747.011764705883
ILSVRC2012_test_00004938.png,2.914080142050018,3.114076834353651,10323.164705882353
ILSVRC2012_test_00004978.png,0.6163875587447202,0.7055232814478553,3922.0039215686274
ILSVRC2012_test_00005014.png,0.3019842432532302,0.3690200731200575,4043.3529411764703
ILSVRC2012_test_00005034.png,1.2086855936043115,1.268796032436432,12440.545098039216
ILSVRC2012_test_00005047.png,0.7597468497868028,0.9312499546618498,7551.50588235294
ILSVRC2012_test_00005069.png,1.6734690806582413,1.6783742028571236,9670.792156862746
ILSVRC2012_test_00005097.png,0.28848752960243357,0.34939561923704987,4463.878431372549
ILSVRC2012_test_00005100.png,0.9887765837445918,1.1878405470510531,4495.976470588236
ILSVRC2012_test_00005105.png,1.3799282824192698,1.3906641473626384,9827.823529411766
ILSVRC2012_test_00005108.png,3.406436003742556,3.6485557107627566,20742.039215686273
ILSVRC2012_test_00005132.png,1.8884569788050174,1.9739239684354661,5483.560784313725
ILSVRC2012_test_00005149.png,1.4434390014549012,1.7071997302011375,12704.980392156865
ILSVRC2012_test_00005154.png,0.6424683527680202,0.6864905984884817,4883.694117647059
ILSVRC2012_test_00005164.png,0.8244275719137014,1.029687577207286,8989.172549019606
ILSVRC2012_test_00005174.png,0.8147880778637796,0.9537390925538205,8413.886274509805
